Train/loss_step,epoch,step,Train/loss_epoch,Val/hits20,Val/hits10,Val/hits5,Val/hits3,Val/hits1,Val/mr,Val/mrr,Test/hits20,Test/hits10,Test/hits5,Test/hits3,Test/hits1,Test/mr,Test/mrr
4.257790565490723,0,29,,,,,,,,,,,,,,,
3.4917993545532227,0,59,,,,,,,,,,,,,,,
4.220428943634033,0,89,,,,,,,,,,,,,,,
4.854853630065918,0,119,,,,,,,,,,,,,,,
3.5945098400115967,0,149,,,,,,,,,,,,,,,
,0,176,5.828182220458984,,,,,,,,,,,,,,
4.197536468505859,1,179,,,,,,,,,,,,,,,
3.250598669052124,1,209,,,,,,,,,,,,,,,
3.769831657409668,1,239,,,,,,,,,,,,,,,
3.3885841369628906,1,269,,,,,,,,,,,,,,,
3.6148898601531982,1,299,,,,,,,,,,,,,,,
3.060062885284424,1,329,,,,,,,,,,,,,,,
,1,353,,0.9765625,0.9603365384615384,0.9399038461538461,0.9206730769230769,0.8377403846153846,78.36117788461539,0.8833615796594659,,,,,,,
,1,353,3.2487592697143555,,,,,,,,,,,,,,
2.0669896602630615,2,359,,,,,,,,,,,,,,,
3.2843611240386963,2,389,,,,,,,,,,,,,,,
3.0483083724975586,2,419,,,,,,,,,,,,,,,
3.016944408416748,2,449,,,,,,,,,,,,,,,
2.743095636367798,2,479,,,,,,,,,,,,,,,
2.7610268592834473,2,509,,,,,,,,,,,,,,,
,2,530,2.747452974319458,,,,,,,,,,,,,,
2.545966148376465,3,539,,,,,,,,,,,,,,,
2.619971513748169,3,569,,,,,,,,,,,,,,,
2.059880018234253,3,599,,,,,,,,,,,,,,,
1.8610254526138306,3,629,,,,,,,,,,,,,,,
2.777120590209961,3,659,,,,,,,,,,,,,,,
1.8442981243133545,3,689,,,,,,,,,,,,,,,
,3,707,,0.9729567307692307,0.9609375,0.9399038461538461,0.9152644230769231,0.8335336538461539,70.76141826923077,0.8798928070623073,,,,,,,
,3,707,2.437476873397827,,,,,,,,,,,,,,
1.8388276100158691,4,719,,,,,,,,,,,,,,,
1.9675798416137695,4,749,,,,,,,,,,,,,,,
1.8871159553527832,4,779,,,,,,,,,,,,,,,
2.690798044204712,4,809,,,,,,,,,,,,,,,
2.1734471321105957,4,839,,,,,,,,,,,,,,,
1.8468886613845825,4,869,,,,,,,,,,,,,,,
,4,884,2.1764297485351562,,,,,,,,,,,,,,
1.3950982093811035,5,899,,,,,,,,,,,,,,,
2.50924015045166,5,929,,,,,,,,,,,,,,,
2.362668037414551,5,959,,,,,,,,,,,,,,,
1.8639733791351318,5,989,,,,,,,,,,,,,,,
