Train/loss_step,epoch,step,Train/loss_epoch,Val/hits20,Val/hits10,Val/hits5,Val/hits3,Val/hits1,Val/mr,Val/mrr,Test/hits20,Test/hits10,Test/hits5,Test/hits3,Test/hits1,Test/mr,Test/mrr
,16,3025,0.417961984872818,,,,,,,,,,,,,,
0.15009325742721558,17,3029,,,,,,,,,,,,,,,
0.347860187292099,17,3059,,,,,,,,,,,,,,,
0.33880364894866943,17,3089,,,,,,,,,,,,,,,
0.5469347834587097,17,3119,,,,,,,,,,,,,,,
0.23109178245067596,17,3149,,,,,,,,,,,,,,,
0.4584151804447174,17,3179,,,,,,,,,,,,,,,
,17,3203,,0.9609375,0.9423076923076923,0.9170673076923077,0.8816105769230769,0.7698317307692307,52.00721153846154,0.8343295161368474,,,,,,,
,17,3203,0.4112710654735565,,,,,,,,,,,,,,
0.29003477096557617,18,3209,,,,,,,,,,,,,,,
0.2519136369228363,18,3239,,,,,,,,,,,,,,,
0.4883321225643158,18,3269,,,,,,,,,,,,,,,
0.3630387783050537,18,3299,,,,,,,,,,,,,,,
0.47023969888687134,18,3329,,,,,,,,,,,,,,,
0.4726593494415283,18,3359,,,,,,,,,,,,,,,
,18,3381,0.39769861102104187,,,,,,,,,,,,,,
0.1476602554321289,19,3389,,,,,,,,,,,,,,,
0.3151509761810303,19,3419,,,,,,,,,,,,,,,
0.24391138553619385,19,3449,,,,,,,,,,,,,,,
0.5476000308990479,19,3479,,,,,,,,,,,,,,,
0.6193616390228271,19,3509,,,,,,,,,,,,,,,
0.4417840242385864,19,3539,,,,,,,,,,,,,,,
,19,3559,,0.9597355769230769,0.9483173076923077,0.9206730769230769,0.8858173076923077,0.7674278846153846,98.4579326923077,0.8352767633782343,,,,,,,
,19,3559,0.41166719794273376,,,,,,,,,,,,,,
,13,3560,,,,,,,,,0.9528392685274302,0.936958614051973,0.9153031761308951,0.8878729547641964,0.7714148219441771,75.1693936477382,0.8353706500325189
