Train/loss_step,epoch,step,Train/loss_epoch,Val/hits20,Val/hits10,Val/hits5,Val/hits3,Val/hits1,Val/mr,Val/mrr,Test/hits20,Test/hits10,Test/hits5,Test/hits3,Test/hits1,Test/mr,Test/mrr
0.591566801071167,6,1949,,,,,,,,,,,,,,,
0.44488683342933655,6,1979,,,,,,,,,,,,,,,
,6,1980,0.3133201599121094,,,,,,,,,,,,,,
0.5966622829437256,7,2009,,,,,,,,,,,,,,,
0.48976632952690125,7,2039,,,,,,,,,,,,,,,
0.17844107747077942,7,2069,,,,,,,,,,,,,,,
0.585617184638977,7,2099,,,,,,,,,,,,,,,
0.11279654502868652,7,2129,,,,,,,,,,,,,,,
0.2045879065990448,7,2159,,,,,,,,,,,,,,,
0.2737594544887543,7,2189,,,,,,,,,,,,,,,
0.1380643993616104,7,2219,,,,,,,,,,,,,,,
0.5832521915435791,7,2249,,,,,,,,,,,,,,,
,7,2263,,0.993036750483559,0.9887814313346228,0.9810444874274662,0.9736943907156673,0.9377176015473888,3.8711798839458416,0.9575952822916443,,,,,,,
,7,2263,0.25291088223457336,,,,,,,,,,,,,,
0.26195862889289856,8,2279,,,,,,,,,,,,,,,
0.2905295789241791,8,2309,,,,,,,,,,,,,,,
0.17696937918663025,8,2339,,,,,,,,,,,,,,,
0.22552978992462158,8,2369,,,,,,,,,,,,,,,
0.7164669632911682,8,2399,,,,,,,,,,,,,,,
0.1531805545091629,8,2429,,,,,,,,,,,,,,,
0.2518988847732544,8,2459,,,,,,,,,,,,,,,
0.11365660279989243,8,2489,,,,,,,,,,,,,,,
0.36331021785736084,8,2519,,,,,,,,,,,,,,,
,8,2546,0.24294458329677582,,,,,,,,,,,,,,
0.24829840660095215,9,2549,,,,,,,,,,,,,,,
0.24868366122245789,9,2579,,,,,,,,,,,,,,,
0.16862069070339203,9,2609,,,,,,,,,,,,,,,
0.20324762165546417,9,2639,,,,,,,,,,,,,,,
0.3886750340461731,9,2669,,,,,,,,,,,,,,,
0.2570189833641052,9,2699,,,,,,,,,,,,,,,
0.2354380488395691,9,2729,,,,,,,,,,,,,,,
0.10941368341445923,9,2759,,,,,,,,,,,,,,,
0.4408912658691406,9,2789,,,,,,,,,,,,,,,
0.14095665514469147,9,2819,,,,,,,,,,,,,,,
,9,2829,,0.9922630560928434,0.9872340425531915,0.9802707930367505,0.9729206963249516,0.9357833655705996,6.572147001934236,0.9566208177837813,,,,,,,
,9,2829,0.22171960771083832,,,,,,,,,,,,,,
0.11786723881959915,10,2849,,,,,,,,,,,,,,,
0.19836772978305817,10,2879,,,,,,,,,,,,,,,
0.11922293156385422,10,2909,,,,,,,,,,,,,,,
0.02827516384422779,10,2939,,,,,,,,,,,,,,,
0.2797102630138397,10,2969,,,,,,,,,,,,,,,
0.05481165274977684,10,2999,,,,,,,,,,,,,,,
0.07225227355957031,10,3029,,,,,,,,,,,,,,,
0.07230112701654434,10,3059,,,,,,,,,,,,,,,
0.052841752767562866,10,3089,,,,,,,,,,,,,,,
,10,3112,0.21815450489521027,,,,,,,,,,,,,,
0.5167227387428284,11,3119,,,,,,,,,,,,,,,
0.4067351520061493,11,3149,,,,,,,,,,,,,,,
0.11030960083007812,11,3179,,,,,,,,,,,,,,,
0.037171389907598495,11,3209,,,,,,,,,,,,,,,
0.061132170259952545,11,3239,,,,,,,,,,,,,,,
0.15163664519786835,11,3269,,,,,,,,,,,,,,,
0.9221230149269104,11,3299,,,,,,,,,,,,,,,
0.20962883532047272,11,3329,,,,,,,,,,,,,,,
0.24220679700374603,11,3359,,,,,,,,,,,,,,,
0.08050544559955597,11,3389,,,,,,,,,,,,,,,
,11,3395,,0.9810444874274662,0.9740812379110252,0.9640232108317215,0.9531914893617022,0.9114119922630561,44.9504835589942,0.9358986532335959,,,,,,,
,11,3395,0.2239539474248886,,,,,,,,,,,,,,
0.21185912191867828,12,3419,,,,,,,,,,,,,,,
0.08751101791858673,12,3449,,,,,,,,,,,,,,,
0.1580505222082138,12,3479,,,,,,,,,,,,,,,
0.15031154453754425,12,3509,,,,,,,,,,,,,,,
0.20558391511440277,12,3539,,,,,,,,,,,,,,,
0.3821365535259247,12,3569,,,,,,,,,,,,,,,
0.2087302803993225,12,3599,,,,,,,,,,,,,,,
0.2585221230983734,12,3629,,,,,,,,,,,,,,,
0.42470473051071167,12,3659,,,,,,,,,,,,,,,
,12,3678,0.23622320592403412,,,,,,,,,,,,,,
0.15926793217658997,13,3689,,,,,,,,,,,,,,,
0.07204537093639374,13,3719,,,,,,,,,,,,,,,
0.24891765415668488,13,3749,,,,,,,,,,,,,,,
0.03342340514063835,13,3779,,,,,,,,,,,,,,,
0.2104957401752472,13,3809,,,,,,,,,,,,,,,
0.26654452085494995,13,3839,,,,,,,,,,,,,,,
0.3122033178806305,13,3869,,,,,,,,,,,,,,,
0.10785280913114548,13,3899,,,,,,,,,,,,,,,
0.21240992844104767,13,3929,,,,,,,,,,,,,,,
0.25480711460113525,13,3959,,,,,,,,,,,,,,,
,13,3961,,0.986073500967118,0.981431334622824,0.9760154738878143,0.9671179883945842,0.9319148936170213,20.73926499032882,0.9515559371685628,,,,,,,
,13,3961,0.22920073568820953,,,,,,,,,,,,,,
,7,3962,,,,,,,,,0.991874637260592,0.987618494873283,0.9818146643451344,0.9746566066937512,0.9359644031727606,11.878313019926486,0.9566280004158572
